Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
92	6.832783	5.0999618	9.0	-5.6	9.384434	8.307549	2.2974439	14.736048	-8.486498	372000	-7.916242e-09	6.799018	-0.006367426	-2.3068233	0.18608359	0.006086694	0.04	79.0	6046.234452724457
93	6.8750587	5.063971	9.0	-5.6	9.367059	8.181023	2.499714	12.849522	-7.120995	376000	-2.7939677e-09	6.5481253	-0.0062436787	-2.1590033	0.17772001	0.0023199788	0.03125	79.0	6095.844001054764
94	6.6419206	5.2848506	9.0	-5.8	9.34192	8.0861	2.6316583	14.561867	-7.4426184	380000	-1.4901161e-08	8.421558	-0.0031904886	-2.9898458	0.20445812	0.012031408	0.05625	6.0	6144.463396787643
95	7.1217394	4.790446	9.0	-5.8	9.57971	8.287165	2.2681093	16.270353	-6.378277	384000	0.0	5.759012	-0.008515118	-1.9591628	0.1816926	0.01116143	0.052	79.0	6193.76478934288
96	6.9943132	4.9404283	9.0	-5.8	9.440759	8.189545	2.4828107	15.190623	-10.646505	388000	-5.5879354e-09	6.761304	-0.006198089	-2.71739	0.20234303	0.00613572	0.05325	79.0	6243.286725282669
97	7.182058	4.734323	9.0	-5.8	9.519138	8.242419	2.2888994	12.137874	-9.78623	392000	-1.6763806e-08	6.300454	-0.0058514858	-2.5175085	0.2065796	0.012371916	0.053000003	25.0	6292.090141057968
98	7.0082545	4.9262342	9.0	-5.9	9.398585	8.283519	2.4399552	12.717192	-10.044671	396000	-7.450581e-09	6.5697746	-0.007949669	-2.2139559	0.23707119	0.00641419	0.087500006	79.0	6341.69495677948
99	7.088095	4.847999	9.0	-5.8	9.476191	8.26738	2.3039787	19.618443	-8.73635	400000	1.9557774e-08	6.7162094	-0.0068489523	-2.3952413	0.2225272	0.0069522583	0.0585	79.0	6391.497483491898
100	6.419816	5.478982	9.0	-5.9	9.18894	8.139139	2.6201227	13.604249	-11.21066	404000	7.450581e-09	7.92203	-0.006950291	-2.747743	0.21895097	0.0067280843	0.05	79.0	6441.316884279251
101	6.53169	5.379666	9.0	-5.8	9.330986	7.953947	2.8920264	13.429863	-8.224819	408000	-3.7252903e-09	7.4370894	-0.002722973	-2.5712242	0.18372004	0.014737153	0.070999995	7.0	6489.919326305389
102	6.946589	4.998126	9.0	-5.8	9.357647	8.036183	2.7106688	13.067902	-8.817539	412000	-7.450581e-09	7.0154114	-0.0066746785	-2.7191691	0.16820605	0.012745985	0.0425	47.0	6539.042579174042
103	6.7088165	5.2349095	9.0	-5.9	9.245939	8.176873	2.4323747	11.869759	-9.112615	416000	-9.313226e-10	7.2459507	-0.007470635	-2.451718	0.19972964	0.004972667	0.0425	79.0	6589.3788912296295
104	7.1073284	4.8139544	9.0	-5.8	9.423168	8.054398	2.622857	13.583854	-9.712739	420000	1.8626451e-09	6.6069193	-0.0075488514	-2.9159198	0.21409652	0.012257732	0.0455	55.0	6639.662364721298
105	7.214833	4.69415	9.0	-5.6	9.55024	8.371631	2.2600005	15.057697	-8.4723015	424000	8.381903e-09	6.161831	-0.0065212203	-2.1039367	0.21253216	0.0063274107	0.050499998	79.0	6689.508698940277
106	6.240046	5.629562	9.0	-5.6	9.109839	8.236769	2.5849328	13.400514	-10.227209	428000	-1.3969839e-08	8.829568	-0.009335179	-3.5142124	0.2048608	0.009271111	0.04775	79.0	6739.563209533691
107	6.99763	4.946457	9.0	-5.9	9.407583	7.914557	2.827948	14.836104	-7.356573	432000	1.3038516e-08	7.8186293	-0.00746038	-3.0802054	0.22522649	0.0058745276	0.0365	79.0	6789.536885738373
108	6.7004657	5.236531	9.0	-5.8	9.274419	8.185185	2.3613312	13.893127	-6.9518275	436000	0.0	7.6133356	-0.0061375857	-2.4292898	0.2331114	0.0028403187	0.0285	79.0	6839.251757383347
109	6.6122684	5.3133097	9.0	-5.8	9.224537	7.9631457	2.7606835	11.79645	-13.113185	440000	-3.7252903e-09	7.325807	-0.0057969503	-2.4519248	0.2332272	0.0048947567	0.0385	79.0	6889.155608177185
110	6.8046513	5.1371493	9.0	-5.8	9.27907	8.1819935	2.4413538	15.195679	-7.337077	444000	-1.21071935e-08	7.018724	-0.0054921806	-2.5643783	0.23347673	0.0036552108	0.0285	79.0	6939.464800834656
111	7.1085105	4.822006	9.0	-5.4	9.411347	8.192705	2.5128996	12.823304	-9.730979	448000	5.5879354e-09	6.5170045	-0.005908785	-2.575181	0.21206616	0.004282633	0.039	79.0	6989.438396453857
112	6.8887587	5.047903	9.0	-5.8	9.332553	8.254316	2.3808303	13.873951	-9.604133	452000	5.122274e-09	6.069193	-0.008562251	-2.099402	0.22762182	0.008289991	0.06425	79.0	7039.406360626221
113	6.82757	5.1137834	9.0	-5.9	9.294393	8.235795	2.4379141	14.502841	-9.644183	456000	-5.5879354e-09	6.547454	0.0012861189	-2.2478218	0.22800471	0.013246914	0.099249996	10.0	7088.171714305878
114	6.79627	5.1574316	9.0	-5.7	9.310023	8.182005	2.4801145	14.037639	-8.56728	460000	6.519258e-09	7.5020165	0.0016157207	-2.6714454	0.2044259	0.012142558	0.069	4.0	7137.341578006744
115	6.521233	5.4093256	9.0	-5.6	9.102739	8.036617	2.6744947	16.507969	-9.307381	464000	-5.122274e-09	8.086283	0.00023587095	-2.9977732	0.21670951	0.0121618975	0.0405	3.0	7186.52041888237
116	6.776526	5.1706433	9.0	-5.9	9.347418	8.034563	2.7125776	12.809789	-9.018174	468000	-2.0489097e-08	8.542473	-0.0059577767	-3.0578322	0.21855468	0.012035484	0.04975	71.0	7236.551322698593
117	6.7774944	5.1657343	9.0	-5.8	9.25522	7.9908934	2.6830592	12.266451	-8.616797	472000	2.3283064e-08	7.374752	-0.005543465	-2.7422585	0.20154542	0.012659239	0.045500003	36.0	7285.751588106155
118	6.626959	5.30629	9.0	-5.8	9.191244	8.178887	2.5131164	12.909573	-7.0526667	476000	7.450581e-09	7.7567005	-0.0066233305	-2.4732158	0.2338464	0.006160411	0.04725	79.0	7335.542038202286
119	6.700698	5.236831	9.0	-5.9	9.272093	8.11384	2.6377702	13.219593	-10.755814	480000	-1.5832484e-08	7.170483	-0.0033439472	-2.287952	0.24627466	0.012830064	0.07325	18.0	7384.464129209518
120	6.9580803	4.982973	9.0	-5.7	9.34192	8.167841	2.5054924	13.774711	-8.02657	484000	-2.0489097e-08	6.7145634	-0.0076300837	-2.5000796	0.21246833	0.009122911	0.058250003	79.0	7434.451874732971
121	6.7550826	5.183901	9.0	-5.9	9.399528	8.181407	2.511217	15.938608	-10.772547	488000	-4.656613e-09	8.040411	-0.0071848296	-2.854466	0.22936405	0.0073534967	0.0535	79.0	7484.164108276367
