Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
37	2.495187	2.3885934	4.0	-2.0	10.609626	3.188546	1.4685605	5.379979	-2.5748563	152000	0.0	2.5200882	0.0008344613	-0.49326056	0.44916055	0.012422676	0.11175	5.0	4415.328560352325
38	2.8247306	2.1542735	4.0	-2.0	10.704301	3.24186	1.4881545	5.7173862	-4.387656	156000	-3.7252903e-09	1.948031	-0.008192703	-0.4102818	0.4624716	0.0074138395	0.066	79.0	4534.0095891952515
39	2.561842	2.344757	4.0	-2.0	10.486842	3.4128115	1.398695	5.351672	-3.3482497	160000	-1.4901161e-08	2.261127	-0.0061981673	-0.45887673	0.44966874	0.00265281	0.057	79.0	4661.0813846588135
40	2.8208108	2.1626246	4.0	-2.0	10.764865	3.3631263	1.4054317	5.973284	-2.679317	164000	0.0	2.2305017	-0.005484975	-0.50643194	0.4197346	0.0053625954	0.050499998	79.0	4771.051647424698
41	2.7798913	2.1973126	4.0	-1.9	10.842391	3.4505877	1.2743287	5.95806	-3.0949092	168000	1.8626451e-09	2.1883945	-0.003725252	-0.6080847	0.4096151	0.012395527	0.07775	73.0	4883.551607608795
42	2.8388886	2.1350875	4.0	-1.9	11.027778	3.3905368	1.4451413	6.952687	-3.5326073	172000	5.5879354e-09	1.8620915	0.0034742474	-0.39854008	0.37402996	0.015150673	0.13425002	22.0	5005.41500544548
43	2.7748647	2.1976008	4.0	-2.0	10.764865	3.4577847	1.2945272	5.4146986	-3.1410942	176000	-6.519258e-09	1.994254	-0.0036706142	-0.31769624	0.35744774	0.0046785898	0.096	79.0	5131.170011758804
44	2.705149	2.2545347	4.0	-2.2	10.780488	3.3201947	1.4858456	9.82073	-3.2785397	180000	0.0	2.2509165	-0.0064395834	-0.45632306	0.33830523	0.004154179	0.04475	79.0	5242.393444776535
45	2.6521504	2.2805326	4.0	-1.9	10.682796	3.3930686	1.4083982	6.0031238	-3.344199	184000	-5.5879354e-09	1.8813801	0.0027660374	-0.45336506	0.3372503	0.013469234	0.1075	7.0	5351.921525478363
46	2.6715446	2.276111	4.0	-2.0	10.791327	3.4131076	1.4380476	8.018714	-2.8061345	188000	-2.142042e-08	1.9536438	-0.007352083	-0.5345887	0.3176425	0.004362601	0.0495	79.0	5465.437985897064
47	2.5772357	2.3371215	4.0	-1.9	10.785908	3.2743707	1.4912829	5.682265	-4.2736554	192000	0.0	2.2518659	0.0065333974	-0.52141094	0.28838038	0.024523918	0.1385	1.0	5573.81116271019
48	2.6935997	2.2536516	4.1	-2.0	10.610666	3.209889	1.5768714	6.085	-3.4358714	196000	-5.5879354e-09	2.215654	-0.005973947	-0.56158245	0.29745802	0.005976609	0.0805	79.0	5684.113135814667
49	2.7616618	2.200123	4.0	-2.0	10.667561	3.4019995	1.4262376	5.7623277	-4.7106705	200000	-5.5879354e-09	2.0727782	-0.00019450206	-0.5287398	0.28660363	0.012317007	0.10475	18.0	5794.767447948456
50	2.6728494	2.2720342	4.1	-2.0	10.69086	3.3628373	1.4634745	7.037322	-3.9913118	204000	5.5879354e-09	1.9642314	-0.0045100874	-0.43206313	0.28264278	0.009720899	0.08050001	79.0	5906.035318851471
51	2.9961326	2.0037084	4.0	-2.1	10.9779005	3.5059214	1.4043245	6.0995975	-5.1348357	208000	-9.313226e-09	1.5644529	-0.0036316128	-0.37122336	0.2639827	0.012253212	0.077250004	50.0	6016.788552522659
52	2.9608812	2.0370026	4.0	-2.0	10.969697	3.5672843	1.2733876	5.7559595	-3.6310172	212000	0.0	1.6107304	-0.006004201	-0.4126882	0.2645883	0.00484222	0.03625	79.0	6126.336128234863
53	2.8782604	2.1156805	4.1	-2.0	10.809783	3.5402842	1.32872	6.3932867	-3.3248158	216000	1.1175871e-08	1.8679469	-0.0054847277	-0.43796295	0.26015878	0.0030121384	0.04325	79.0	6238.611528635025
54	2.8803277	2.1201727	4.0	-2.0	10.868853	3.5005686	1.2621074	6.9325433	-2.4784815	220000	5.5879354e-09	1.9351395	-0.002883372	-0.50188446	0.25959724	0.007323578	0.100999996	79.0	6354.9542899131775
55	2.9959016	2.0133462	4.0	-2.0	10.887979	3.4186	1.4474217	5.484083	-3.1087966	224000	-7.450581e-09	1.7200208	0.009513935	-0.54675865	0.27193677	0.01363861	0.099999994	1.0	6474.320259094238
56	2.805376	2.1784806	4.0	-2.5	10.709678	3.5201313	1.3331078	7.5158267	-2.385328	228000	6.519258e-09	1.8698273	0.001961458	-0.5782073	0.26608756	0.025608685	0.12775001	2.0	6584.387739419937
57	2.8517613	2.122841	4.0	-1.9	10.777778	3.4289804	1.4119736	7.7232656	-3.9467638	232000	-7.450581e-09	1.9183995	0.0012675729	-0.461717	0.25240526	0.01320445	0.07125001	6.0	6695.0220539569855
58	2.7784362	2.2018907	4.0	-2.0	10.733153	3.518201	1.2716843	6.258922	-4.17148	236000	9.313226e-10	2.0387282	0.0020047547	-0.562266	0.27075115	0.013425505	0.09675	10.0	6803.969728708267
59	2.8460276	2.140968	4.1	-1.9	10.909589	3.3792536	1.4374468	7.0984154	-3.7771504	240000	4.656613e-10	1.7407202	-0.0050933613	-0.45768017	0.26528928	0.0023197606	0.045250002	79.0	6912.989703655243
60	2.788828	2.1856256	4.1	-1.9	10.858311	3.41966	1.4423589	7.01736	-5.570762	244000	-7.450581e-09	1.9230633	0.007162077	-0.39465758	0.2743282	0.016838808	0.11725	4.0	7030.772020101547
61	2.90542	2.0967062	4.0	-1.9	10.756098	3.4656153	1.385044	6.789213	-4.169328	248000	-1.1175871e-08	1.5822846	0.014708811	-0.39003617	0.26913387	0.014345773	0.09625	1.0	7152.582468986511
62	2.6926312	2.2670171	4.0	-2.0	10.468421	3.4730093	1.4545738	9.064172	-3.9551363	252000	9.313226e-09	1.8900309	-0.00074430276	-0.5697845	0.25933313	0.01681935	0.1295	8.0	7261.558872699738
63	2.7806969	2.196903	4.0	-2.0	10.66488	3.3671272	1.5387452	7.946609	-2.5279381	256000	2.3283064e-09	1.9203975	0.009784435	-0.57927334	0.26005524	0.029224264	0.11675	1.0	7369.645891189575
64	2.9129477	2.090388	4.0	-1.9	10.953168	3.4756563	1.3706965	5.8060336	-4.227281	260000	-3.259629e-09	2.0745878	-0.0033936414	-0.66617084	0.24969958	0.0010147116	0.0345	79.0	7481.801275014877
65	2.62815	2.3127427	4.0	-2.0	10.689008	3.4425323	1.4008881	5.8465686	-3.8389287	264000	-9.313226e-09	2.3595026	0.006601777	-0.714759	0.24572508	0.025032545	0.1295	1.0	7607.357706785202
66	2.8713136	2.1263463	4.0	-2.0	10.670241	3.4068165	1.4752469	6.687283	-4.702596	268000	3.7252903e-09	2.033568	0.012772371	-0.6930198	0.24375278	0.021424418	0.09925	1.0	7738.264449596405
67	2.5694296	2.3425438	4.1	-2.0	10.316062	3.4429128	1.389532	6.0336337	-3.388723	272000	-3.7252903e-09	2.0302742	0.0006571433	-0.6071874	0.250112	0.019681416	0.12025	8.0	7853.147148609161
68	2.9459674	2.0492225	4.0	-1.9	10.701612	3.4885592	1.3922757	6.377459	-4.2870398	276000	-1.1175871e-08	1.6294891	0.02660695	-0.4330664	0.2627274	0.042987593	0.164	1.0	7964.035989522934
69	2.882044	2.1128998	4.1	-2.0	10.986188	3.491414	1.3488643	6.073657	-4.9382358	280000	1.8626451e-09	2.0688212	0.0040302826	-0.7896223	0.25304908	0.014672269	0.087500006	3.0	8072.827450990677
70	2.9604337	2.043472	4.0	-1.9	10.802168	3.576977	1.2660819	6.0332394	-5.7076874	284000	0.0	1.6674584	-0.0033271713	-0.59988225	0.26112297	0.0044617043	0.04425	79.0	8183.747049570084
71	2.6026666	2.3263004	4.0	-2.0	10.586667	3.4428053	1.4338443	8.167844	-3.174151	288000	4.656613e-10	2.1100416	-0.004556199	-0.6550778	0.26710242	0.0033178483	0.037249997	79.0	8297.975317716599
72	2.791689	2.1859682	4.0	-1.9	10.662198	3.3384683	1.5431368	5.8915668	-4.7041006	292000	-8.614734e-09	1.7745658	-0.006476409	-0.54918015	0.2636039	0.0054058484	0.05375	79.0	8409.745384693146
73	2.930874	2.0671258	4.0	-1.9	10.855191	3.4271474	1.4729587	5.867587	-4.8030877	296000	-9.313226e-09	1.6482503	0.003967775	-0.53043026	0.26091123	0.015749369	0.0865	43.0	8522.594086647034
74	2.8989244	2.1055098	4.0	-2.1	10.688172	3.5884287	1.3305413	5.8081713	-3.5898428	300000	9.313226e-10	1.6935827	0.012862278	-0.46879888	0.25181872	0.024756633	0.10925	1.0	8633.639724731445
75	2.6137304	2.309979	4.0	-1.9	10.339378	3.3982375	1.5004987	5.9418244	-5.1705704	304000	-9.313226e-10	1.9250687	-0.002587576	-0.54052293	0.26234323	0.019863468	0.10825	3.0	8750.060195922852
76	2.8462563	2.1471221	4.0	-2.0	10.65508	3.4272373	1.4602822	6.989169	-3.285762	308000	-7.450581e-09	1.7585747	0.008854498	-0.5760187	0.25926527	0.029436685	0.101	1.0	8869.579494714737
77	2.9356945	2.060834	4.0	-1.9	10.833788	3.4927459	1.4992913	7.449692	-5.033792	312000	7.450581e-09	1.481818	0.010508515	-0.5572095	0.25211847	0.01814705	0.09025	1.0	8983.466341733932
78	2.852747	2.1406758	4.0	-2.0	10.923077	3.5048914	1.42424	6.6982555	-4.845261	316000	-5.5879354e-09	2.0704575	0.0035670232	-0.8040053	0.25240222	0.016792309	0.0915	2.0	9094.131240844727
79	2.7953804	2.1816192	4.0	-2.0	10.82337	3.480588	1.36949	6.1223173	-4.562444	320000	-1.1175871e-08	1.9176284	-0.0048717484	-0.64621985	0.26650172	0.0026746425	0.04275	79.0	9208.196776866913
80	2.9948084	2.0050483	4.0	-1.9	10.871585	3.5026944	1.3655264	6.8053136	-3.4683354	324000	1.4901161e-08	1.6064787	0.004333377	-0.4790406	0.25885364	0.014433993	0.0835	7.0	9319.56682896614
81	2.9145157	2.0876377	4.0	-2.1	10.693548	3.574652	1.3192815	5.9939437	-3.4714482	328000	-1.8626451e-09	1.6519804	0.008666915	-0.4672011	0.25199085	0.013558481	0.08575	7.0	9429.750785112381
82	2.806349	2.1822667	4.0	-2.0	10.534391	3.4691856	1.4628386	6.252697	-4.7019515	332000	-8.614734e-09	1.8676455	-0.0064936667	-0.5940869	0.27131388	0.0037753792	0.05425	79.0	9543.6423869133
