Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
72	8.071485	4.3266497	9.5	-5.6	5.156129	8.645965	2.2975357	12.243551	-10.489583	292000	1.44355e-08	7.4632654	-0.0033528337	-1.2160474	0.26478663	0.013776498	0.081	9.0	4504.04199385643
73	8.238804	4.081359	9.5	-5.5	5.0801525	8.627047	2.3668745	11.364702	-8.698419	296000	2.0489097e-08	6.512618	-0.0072686514	-1.0925016	0.26754308	0.0029110261	0.038000003	79.0	4569.2040758132935
74	8.41643	3.813875	9.5	-5.6	5.163001	8.720314	2.0847702	12.58313	-7.1108217	300000	1.1175871e-08	7.080341	-0.007381036	-1.3307661	0.25565088	0.0045156875	0.057749998	79.0	4637.043545007706
75	8.229681	4.1060553	9.5	-5.5	5.0917196	8.705137	2.2033925	11.517529	-9.028833	304000	1.8626451e-09	6.9720984	-0.004957744	-1.1365858	0.23753583	0.0019661048	0.031999998	79.0	4701.030905246735
76	8.300258	3.9833868	9.5	-5.6	5.1417527	8.772124	2.044273	13.112992	-6.478055	308000	-1.1641532e-08	6.492427	-0.0063753007	-1.1433622	0.25497258	0.0037069293	0.04775	79.0	4767.066467285156
77	8.0904455	4.3015003	9.5	-5.6	5.082803	8.739694	2.229574	13.080663	-7.1658015	312000	1.3038516e-08	6.963787	-0.0076925484	-1.0313518	0.24821702	0.0068647787	0.05575	79.0	4833.993165254593
78	8.295478	3.992314	9.5	-5.6	5.1589146	8.650266	2.267093	11.856447	-7.6830497	316000	-1.7695129e-08	6.689355	-0.0067492626	-1.1471171	0.24717142	0.003906743	0.04425	79.0	4900.053830623627
79	8.212692	4.1252046	9.5	-5.6	5.116667	8.707868	2.142841	11.60372	-8.181505	320000	-2.4214387e-08	6.8129478	-0.0072666337	-1.1892599	0.23806903	0.0033053	0.045	79.0	4964.464113712311
80	7.8240504	4.6591034	9.5	-5.5	5.050633	8.440359	2.6345544	11.350135	-7.253423	324000	3.5390258e-08	8.062377	-0.009055099	-1.3743211	0.2366672	0.006461626	0.05275	79.0	5032.0823085308075
81	8.317542	3.972706	9.5	-5.6	5.1088347	8.579585	2.3953462	12.369935	-13.092872	328000	0.0	6.0326014	-0.0066575436	-1.204303	0.25087523	0.0017391213	0.057749998	79.0	5092.859262466431
82	8.159021	4.1994743	9.5	-5.5	5.136598	8.734955	2.2250292	13.370938	-8.616301	332000	-1.44355e-08	8.1875725	-0.0055890996	-1.7216091	0.23650105	0.0039342972	0.03825	79.0	5151.218180656433
83	7.8476424	4.6223187	9.5	-5.6	5.090446	8.444983	2.539206	11.916016	-14.195153	336000	1.8626451e-09	8.144571	-0.008580213	-1.5069435	0.23082621	0.00787069	0.05975	79.0	5221.660276412964
84	8.006924	4.415599	9.5	-5.5	5.123077	8.544321	2.4927871	11.002865	-7.755628	340000	1.8626451e-08	7.0321813	-0.006992739	-1.0986849	0.23093808	0.003973946	0.03825	79.0	5283.914889097214
85	8.392052	3.8538141	9.5	-5.5	5.1179485	8.64703	2.3327422	16.606743	-9.206596	344000	5.5879354e-09	6.497317	-0.008514086	-1.4244657	0.22431874	0.00393207	0.050499998	79.0	5345.146603822708
