Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
80	6.9067163	5.06736	9.0	-5.9	9.912935	7.7663894	3.6439366	12.283973	-10.33482	324000	-3.7252903e-09	4.079708	-0.003795737	-0.5401732	0.14649877	0.006380062	0.038500004	79.0	11332.3984541893
81	7.4100757	4.5055633	9.0	-5.8	10.030227	7.8432384	3.2345455	11.140431	-6.810683	328000	-5.5879354e-09	3.9769983	-0.0055976696	-0.62059575	0.16064082	0.010010209	0.036	79.0	11463.684579133987
82	7.056219	4.9167366	9.0	-5.7	9.910448	7.7267694	3.6210206	12.514068	-7.8347235	332000	-4.656613e-10	4.006975	-0.005899992	-0.9039384	0.15152319	0.0123539865	0.042999998	51.0	11596.113631725311
83	6.8913155	5.112986	9.0	-5.8	9.870968	7.6521597	3.7346404	12.667307	-7.570369	336000	5.820766e-10	3.8543308	-0.005972296	-0.94095314	0.17872775	0.0073625594	0.03775	79.0	11729.46230173111
84	7.0192504	4.9682293	9.0	-5.8	9.9325	7.3900204	4.057917	10.915323	-7.4006248	340000	0.0	4.317811	-0.0041735237	-1.4104216	0.19580325	0.012250496	0.059	25.0	11862.371804237366
85	7.1238103	4.855698	9.0	-5.8	9.964912	7.7965293	3.6671445	13.524346	-7.714924	344000	1.8626451e-09	2.6394029	-0.00360686	-0.368377	0.18968534	0.0030126353	0.0365	79.0	11998.660056591034
86	7.2271357	4.733041	9.0	-5.8	10.015076	7.780579	3.5418177	10.924506	-7.450877	348000	-7.450581e-09	3.816335	-0.005015457	-0.46256942	0.17664513	0.007469288	0.034	79.0	12131.40220451355
87	7.187689	4.7531605	9.0	-5.8	10.032663	7.907522	3.3773098	11.844749	-6.837198	352000	4.656613e-09	3.9108214	-0.0062772483	-0.78279376	0.1925782	0.004751375	0.048	79.0	12266.498064041138
88	6.728536	5.251568	9.0	-5.9	9.885856	7.524556	3.9833395	12.34521	-7.3821745	356000	4.656613e-09	4.381674	-0.004612463	-0.957944	0.19506559	0.0048062704	0.035	79.0	12400.209159612656
89	7.0915003	4.8901253	9.0	-5.8	9.96	7.5906096	3.6227217	10.664585	-8.056956	360000	-9.313226e-10	4.2745748	-0.0052709966	-0.85050285	0.19538571	0.0062240893	0.05625	79.0	12533.35920882225
90	7.0859656	4.894281	9.0	-5.8	9.967419	7.6901436	3.7708445	14.5312	-7.4787593	364000	5.1077222e-09	3.1417363	-0.0041722097	-0.61801606	0.19317888	0.002027085	0.041	79.0	12666.56714272499
91	7.0396986	4.9361887	9.0	-5.8	10.005025	7.662743	3.6818483	10.210695	-10.272499	368000	9.313226e-09	3.7638416	-0.0044994093	-0.7965591	0.20220777	0.008482079	0.06075	79.0	12799.894472837448
92	7.302262	4.643434	9.0	-5.8	10.017588	7.8760185	3.4036438	11.518253	-6.7960057	372000	3.7252903e-09	3.5996928	-0.0050963648	-0.6427664	0.21758735	0.008596804	0.04025	79.0	12932.181481838226
93	7.16375	4.79984	9.0	-5.8	9.9875	7.788626	3.6106906	11.195077	-9.107458	376000	-1.6763806e-08	3.1636012	-0.006019221	-0.7748425	0.22960132	0.0120120505	0.075	64.0	13066.807751655579
94	7.4147506	4.4926777	9.0	-5.8	9.9775	7.98995	3.269908	10.413944	-7.749698	380000	-2.6077032e-08	3.6871603	-0.0055105933	-0.85095435	0.21113999	0.0054590306	0.041500002	79.0	13200.152468204498
95	7.4979954	4.39418	9.0	-5.8	9.982456	7.994693	3.2630315	12.280748	-7.7899756	384000	7.450581e-09	3.8984165	-0.005295805	-1.0059457	0.2022621	0.012700013	0.03575	64.0	13332.923883676529
96	7.0318418	4.9472475	9.0	-5.8	9.905473	7.8104367	3.415984	13.326521	-7.7430344	388000	-6.9849193e-09	3.2528577	-0.0028273128	-0.9400604	0.20580846	0.012600951	0.070999995	14.0	13464.060041189194
97	7.54225	4.344461	9.0	-5.8	9.9525	8.038734	3.1713781	10.984281	-7.6431656	392000	8.381903e-09	2.6180189	-0.0048773927	-0.7259731	0.17078467	0.0040601916	0.041	79.0	13596.445012331009
